date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd
2026-04-01,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.3,443100.0,3677730000.0,4292980000.0
2026-04-01,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,13.7,250900.0,3437330000.0,2739649000.0
2026-04-01,DHA,CTCP Hóa An,HSX,2350,47.8,71400.0,3412920000.0,2320397500.0
2026-04-01,VCS,CTCP Vicostone,HNX,2350,41.1,82800.0,3403080000.0,2194354500.0
2026-04-01,LHG,CTCP Long Hậu,HSX,8630,28.4,116200.0,3300080000.0,2052884000.0
2026-04-01,DTD,CTCP Đầu tư Phát triển Thành Đạt,HNX,2350,16.4,199000.0,3263600000.0,4893936000.0
2026-04-01,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,13.3,243800.0,3242540000.0,7736407500.0
2026-04-01,KSF,CTCP Tập đoàn Sunshine,HNX,8630,82.8,38400.0,3179520000.0,3867044500.0
2026-04-01,NRC,CTCP Tập đoàn NRC,HNX,8630,5.9,534700.0,3154730000.0,9432599000.0
2026-04-01,EVG,CTCP Tập đoàn Everland,HSX,8630,6.4,490100.0,3136640000.0,4442221050.0
2026-04-01,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,36.75,82500.0,3031875000.0,2139230250.0
2026-04-01,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.1,423900.0,3009690000.0,2995619500.0
2026-04-01,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,15.4,194600.0,2996840000.0,5434771250.0
2026-04-01,BIG,CTCP Đầu tư BIG Group Holdings,UPCOM,2350,6.4,466900.0,2988160000.0,3691667000.0
2026-04-01,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.05,211700.0,2974385000.0,4020070250.0
2026-04-01,HNM,CTCP Sữa Hà Nội,UPCOM,3570,8.3,350400.0,2908320000.0,3676815500.0
2026-04-01,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,14.9,192500.0,2868250000.0,2730370000.0
2026-04-01,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,14.9,191800.0,2857820000.0,12837053250.0
2026-04-01,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,40.2,67900.0,2729580000.0,4569757500.0
2026-04-01,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.3,263500.0,2714050000.0,2222684500.0
2026-04-01,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.5,471300.0,2592150000.0,2295457000.0
2026-04-01,DVM,CTCP Dược liệu Việt Nam,HNX,4570,6.9,363100.0,2505390000.0,3625846000.0
2026-04-01,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,10.9,228700.0,2492830000.0,2701342500.0
2026-04-01,QNS,CTCP Đường Quảng Ngãi,UPCOM,3570,47.7,50700.0,2418390000.0,5917604000.0
2026-04-01,HTN,CTCP Hưng Thịnh Incons,HSX,2350,7.5,321900.0,2414250000.0,2123598250.0
2026-04-01,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.85,149700.0,2372745000.0,2084190250.0
2026-04-01,PVI,CTCP PVI,HNX,8770,79.9,29000.0,2317100000.0,4413829000.0
2026-04-01,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.85,193300.0,2290605000.0,2425801000.0
2026-04-01,CDC,CTCP Chương Dương,HSX,2350,21.6,94400.0,2039040000.0,17352344500.0
2026-04-01,NNC,CTCP Đá Núi Nhỏ,HSX,2350,52.0,37900.0,1970800000.0,2825013500.0
2026-04-01,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.7,165500.0,1936350000.0,2270741500.0
2026-04-01,PPT,CTCP Petro Times,HNX,0580,15.4,111000.0,1709400000.0,3335462000.0
2026-04-01,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,38.6,44000.0,1698400000.0,3362614750.0
2026-04-01,PCH,CTCP Picomat Holding,HNX,1350,20.2,80900.0,1634180000.0,2306596500.0
2026-04-01,LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,2350,101.4,15700.0,1591980000.0,2065912000.0
2026-04-01,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,10.6,148300.0,1571980000.0,2150777500.0
2026-04-01,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,13.1,110800.0,1451480000.0,5192896500.0
2026-04-01,PIV,CTCP PIV,UPCOM,5370,6.7,190800.0,1278360000.0,2549700000.0
2026-04-01,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,9.1,112900.0,1027390000.0,2347970200.0
2026-04-01,SJS,CTCP SJ Group,HSX,8630,49.0,17300.0,847700000.0,2407114750.0
2026-04-01,TRC,CTCP Cao su Tây Ninh,HSX,1350,72.1,10500.0,757050000.0,2990075500.0
2026-04-01,VTD,CTCP Vietourist Holdings,UPCOM,5750,6.0,17000.0,102000000.0,2141675000.0
2026-04-01,TNT,CTCP Tập đoàn TNT,HSX,1770,8.26,6600.0,54516000.0,2247585850.0
2026-04-01,POM,CTCP Thép POMINA,UPCOM,1750,4.0,0.0,0.0,2036656500.0
2026-04-02,VHM,CTCP Vinhomes,HSX,8630,117.9,16320300.0,1924163370000.0,847008785500.0
2026-04-02,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,14.85,110127300.0,1635390405000.0,1110419437750.0
2026-04-02,HPG,CTCP Tập đoàn Hòa Phát,HSX,1750,27.35,50005700.0,1367655895000.0,997797551500.0
2026-04-02,SSI,CTCP Chứng khoán SSI,HSX,8780,27.55,25165800.0,693317790000.0,670251339250.0
2026-04-02,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,26.3,23391700.0,615201710000.0,406029200250.0
2026-04-02,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,139.9,4153300.0,581046670000.0,779088209000.0
2026-04-02,VCK,CTCP Chứng khoán VPS,HSX,8780,36.8,14911700.0,548750560000.0,189499848500.0
2026-04-02,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,81.8,5675700.0,464272260000.0,532960338500.0
2026-04-02,VIX,CTCP Chứng khoán VIX,HSX,8780,16.6,27862700.0,462520820000.0,645008597000.0
2026-04-02,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,25.9,16030200.0,415182180000.0,324404446000.0
2026-04-02,MSN,CTCP Tập đoàn MaSan,HSX,3570,76.1,5420300.0,412484830000.0,468306873000.0
2026-04-02,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,61.1,6494800.0,396832280000.0,414522068500.0
2026-04-02,FPT,CTCP FPT,HSX,9530,74.7,5224400.0,390262680000.0,626942025000.0
2026-04-02,GMD,CTCP Gemadept,HSX,2770,74.0,4951700.0,366425800000.0,120860294000.0
2026-04-02,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,25.6,13794100.0,353128960000.0,325652722250.0
2026-04-02,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,58.2,5664500.0,329673900000.0,483473008000.0
2026-04-02,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,23.6,13654800.0,322253280000.0,433223341000.0
2026-04-02,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,18.5,16804800.0,310888800000.0,400900220250.0
2026-04-02,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,26.25,11441500.0,300339375000.0,384020690750.0
2026-04-02,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,26.95,10863400.0,292768630000.0,240382301250.0
2026-04-02,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,39.7,7101700.0,281937490000.0,312674509500.0
2026-04-02,GEE,CTCP Điện lực Gelex,HSX,2730,208.3,1300300.0,270852490000.0,163146054000.0
2026-04-02,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,17.1,15794800.0,270091080000.0,278022010000.0
2026-04-02,GEX,CTCP Tập đoàn GELEX,HSX,2730,36.15,6621900.0,239381685000.0,348710901250.0
2026-04-02,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,30.35,7864700.0,238693645000.0,457963616750.0
2026-04-02,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,54.0,4398300.0,237508200000.0,178170055000.0
2026-04-02,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.6,9767900.0,230522440000.0,233884548500.0
2026-04-02,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,34.3,6251200.0,214416160000.0,249687312000.0
2026-04-02,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,22.2,9456000.0,209923200000.0,231058775750.0
2026-04-02,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,14.45,13930300.0,201292835000.0,247937660000.0
2026-04-02,DCM,CTCP - Tổng Công ty Phân bón Dầu khí Cà Mau,HSX,1350,46.0,4365000.0,200790000000.0,176126111500.0
2026-04-02,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,22.85,8547300.0,195305805000.0,283547091000.0
2026-04-02,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.1,11789600.0,189812560000.00003,161810446250.0
2026-04-02,VRE,CTCP Vincom Retail,HSX,8630,27.2,6533700.0,177716640000.0,244103740000.0
2026-04-02,VJC,CTCP Hàng không VIETJET,HSX,5750,165.5,1060100.0,175446550000.0,229594823000.0
2026-04-02,VNM,CTCP Sữa Việt Nam,HSX,3570,60.8,2855300.0,173602240000.0,236670584500.0
2026-04-02,PC1,CTCP Tập đoàn PC1,HSX,2350,27.8,6164200.0,171364760000.0,180770509500.0
2026-04-02,CEO,CTCP Tập đoàn C.E.O,HNX,8630,16.8,10131600.0,170210880000.0,204707999000.0
2026-04-02,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,17.2,9576400.0,164714080000.0,189263535000.0
2026-04-02,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,15.9,10279300.0,163440870000.0,162877127750.0
2026-04-02,MSR,CTCP MaSan High - Tech Materials,UPCOM,1770,47.8,3064400.0,146478320000.0,79260460000.0
2026-04-02,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,12.85,11135300.0,143088605000.0,130840365000.0
2026-04-02,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,40.2,3282400.0,131952480000.0,162602149000.0
2026-04-02,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.75,9342200.0,128455250000.0,112247012500.0
2026-04-02,NLG,CTCP Đầu tư Nam Long,HSX,8630,29.5,4351800.0,128378100000.0,82592236750.0
2026-04-02,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,21.55,5945200.0,128119060000.0,155330630500.0
2026-04-02,CTD,CTCP Xây dựng COTECCONS,HSX,2350,82.0,1531700.0,125599400000.0,71193831500.0
2026-04-02,REE,CTCP Cơ điện lạnh,HSX,7530,66.3,1850200.0,122668260000.0,76710272000.0
2026-04-02,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,14.25,8485800.0,120922650000.0,146101815250.0
2026-04-02,VSC,CTCP Container Việt Nam,HSX,2770,24.3,4967000.0,120698100000.0,141052574250.0
2026-04-02,IDC,Tổng công ty IDICO - CTCP,HNX,8630,48.0,2464600.0,118300800000.0,92180146000.0
2026-04-02,BVH,Tập đoàn Bảo Việt,HSX,8570,82.5,1405000.0,115912500000.0,52577046500.0
2026-04-02,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HSX,1350,29.5,3658700.0,107931650000.0,125417860000.0
2026-04-02,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,40.4,2560600.0,103448240000.0,132841876000.0
2026-04-02,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,108.9,937100.0,102050190000.0,113712349000.0
2026-04-02,MBS,CTCP Chứng khoán MB,HNX,8780,20.2,4979600.0,100587920000.0,80733368000.0
2026-04-02,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,13.9,7095900.0,98633010000.0,527076817750.0
2026-04-02,HDG,CTCP Tập đoàn Hà Đô,HSX,8630,29.6,3283300.0,97185680000.0,65976562000.0
2026-04-02,GEL,CTCP Hạ tầng Gelex,HSX,8630,35.25,2724200.0,96028050000.0,147874847250.0
2026-04-02,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,78.7,1167900.0,91913730000.0,108382505000.0
2026-04-02,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,16.0,5650100.0,90401600000.0,114565700750.0
2026-04-02,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,34.45,2618800.0,90217660000.0,117829285500.0
2026-04-02,DGW,CTCP Thế giới số,HSX,5370,45.95,1913200.0,87911540000.0,70859506250.0
2026-04-02,NKG,CTCP Thép Nam Kim,HSX,1750,13.8,5846600.0,80683080000.0,70306007750.0
2026-04-02,GVR,Tập đoàn Công nghiệp Cao su Việt Nam - CTCP,HSX,1350,32.1,2491400.0,79973940000.0,101374722000.0
2026-04-02,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,26.15,3032100.0,79289415000.0,102785854500.0
2026-04-02,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,13.55,5609600.0,76010080000.0,50781843500.0
2026-04-02,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,16.9,4091500.0,69146350000.0,113512908500.0
2026-04-02,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,24.0,2709100.0,65018400000.0,43550124000.0
2026-04-02,VPL,CTCP Vinpearl,HSX,5750,83.9,766400.0,64300960000.0,82113591500.0
2026-04-02,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,58.2,1104000.0,64252800000.0,168903574500.0
2026-04-02,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.25,3905100.0,63457875000.0,78571666250.0
2026-04-02,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,11.4,5560400.0,63388560000.0,134368222000.0
2026-04-02,HHV,CTCP Đầu tư Hạ tầng giao thông Đèo Cả,HSX,2350,12.1,5221000.0,63174100000.0,98435743250.0
2026-04-02,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,93.3,646600.0,60327780000.0,64421235000.0
2026-04-02,HUT,CTCP Tasco,HNX,2350,16.7,3557100.0,59403570000.0,42989321000.0
2026-04-02,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,48.5,1196700.0,58039950000.0,30910886750.0
2026-04-02,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,60.9,949400.0,57818460000.0,41449621500.0
2026-04-02,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,54.6,957300.0,52268580000.0,43335880500.0
2026-04-02,FTS,CTCP Chứng khoán FPT,HSX,8780,28.1,1788100.0,50245610000.0,24516167500.0
2026-04-02,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,51.0,984500.0,50209500000.0,73770587000.0
2026-04-02,VHC,CTCP Vĩnh Hoàn,HSX,3570,58.6,828100.0,48526660000.0,54672328500.0
2026-04-02,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,8630,32.15,1495000.0,48064250000.0,106707670250.0
2026-04-02,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.44,8221700.0,44726048000.0,37495779150.0
2026-04-02,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,8630,18.5,2407800.0,44544300000.0,49694808000.0
2026-04-02,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,98.3,426000.0,41875800000.0,39287927000.0
2026-04-02,LPB,Ngân hàng TMCP Lộc Phát Việt Nam,HSX,8350,41.8,995000.0,41591000000.0,77702082750.0
2026-04-02,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.5,1566900.0,41522850000.0,39297601500.0
2026-04-02,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,15.1,2703100.0,40816810000.0,41786704500.0
2026-04-02,DBC,CTCP Tập đoàn Dabaco Việt Nam,HSX,3570,23.15,1729400.0,40035610000.0,56524485500.0
2026-04-02,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,14.95,2588000.0,38690600000.0,67806466000.0
2026-04-02,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,141.0,266400.0,37562400000.0,36678559000.0
2026-04-02,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,13.7,2741500.0,37558550000.0,31829000750.0
2026-04-02,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.55,4959300.0,37442715000.0,20239535250.0
2026-04-02,VPX,CTCP Chứng khoán VPBank,HSX,8780,28.7,1146200.0,32895940000.0,36820924250.0
2026-04-02,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,17.5,1861200.0,32571000000.0,24199687500.0
2026-04-02,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,13.8,2326100.0,32100180000.0,16103112000.0
2026-04-02,PAC,CTCP Pin Ắc quy miền Nam,HSX,3720,25.05,1274400.0,31923720000.0,14639752250.0
2026-04-02,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,28.3,1110200.0,31418660000.0,15578621000.0
2026-04-02,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,16.9,1858400.0,31406960000.0,32732698000.0
2026-04-02,NAF,CTCP Nafoods Group,HSX,3530,48.9,635700.0,31085730000.0,30897026250.0
2026-04-02,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,34.95,871000.0,30441450000.0,79360390500.0
2026-04-02,DDV,CTCP DAP - VINACHEM,UPCOM,1350,27.4,1104500.0,30263300000.0,25797819500.0
2026-04-02,FRT,CTCP Bán lẻ Kỹ thuật số FPT,HSX,5370,154.0,185600.0,28582400000.0,48826186000.0
2026-04-02,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,27.9,1003100.0,27986490000.0,19909967750.0
2026-04-02,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,45.45,610300.0,27738135000.0,37209391000.0
2026-04-02,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,45.9,596000.0,27356400000.0,11712059500.0
2026-04-02,FOX,CTCP Viễn thông FPT,UPCOM,6530,84.6,322600.0,27291960000.0,19919778000.0
2026-04-02,ABB,Ngân hàng TMCP An Bình,UPCOM,8350,14.5,1878300.0,27235350000.0,11646136500.0
2026-04-02,MST,CTCP Đầu tư MST,HNX,2350,8.9,2932400.0,26098360000.0,20768241500.0
2026-04-02,BSI,CTCP Chứng khoán BIDV,HSX,8780,36.8,669300.0,24630240000.0,14236373000.0
2026-04-02,VTZ,CTCP Sản xuất và Thương mại Nhựa Việt Thành,HNX,1350,20.2,1215200.0,24547040000.0,21282963000.0
2026-04-02,GEG,CTCP Điện Gia Lai,HSX,7530,16.3,1379400.0,22484220000.0,19439764000.0
2026-04-02,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,27.0,815600.0,22021200000.0,23502847500.0
2026-04-02,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,22.1,992000.0,21923200000.0,17701866500.0
2026-04-02,BMP,CTCP Nhựa Bình Minh,HSX,1350,129.5,168800.0,21859600000.0,32634709000.0
2026-04-02,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,119.0,183200.0,21800800000.0,24858803500.0
2026-04-02,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,46.4,446800.0,20731520000.0,30047377000.0
2026-04-02,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.2,3336800.0,20688160000.0,25863446000.0
2026-04-02,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,41.95,453900.0,19041105000.0,30389941500.0
2026-04-02,DPR,CTCP Cao su Đồng Phú,HSX,1350,40.5,455900.0,18463950000.0,18083265000.0
2026-04-02,PHR,CTCP Cao su Phước Hòa,HSX,1350,63.0,290500.0,18301500000.0,11863825000.0
2026-04-02,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,53.6,335600.0,17988160000.0,27752453500.0
2026-04-02,CTR,Tổng CTCP Công trình Viettel,HSX,2350,84.9,210100.0,17837490000.0,26258533500.0
2026-04-02,PAN,CTCP Tập đoàn PAN,HSX,3570,31.65,561800.0,17780970000.0,23982334750.0
2026-04-02,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,44.2,401600.0,17750720000.0,34742915250.0
2026-04-02,CRC,CTCP Create Capital Việt Nam,HSX,2350,10.15,1746900.0,17731035000.0,34915227200.0
2026-04-02,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,12.8,1379300.0,17655040000.0,6639947500.0
2026-04-02,ANV,CTCP Nam Việt,HSX,3570,23.75,708100.0,16817375000.0,20842920750.0
2026-04-02,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.2,479900.0,15932680000.0,8948186500.0
2026-04-02,SZC,CTCP Sonadezi Châu Đức,HSX,8630,28.65,554000.0,15872100000.0,18207744750.0
2026-04-02,IJC,CTCP Phát triển Hạ tầng Kỹ thuật,HSX,8630,10.1,1515400.0,15305540000.0,26524490250.0
2026-04-02,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.3,1190600.0,14644380000.0,17088588500.0
2026-04-02,LCG,CTCP Lizen,HSX,2350,9.67,1495500.0,14461485000.0,18666061100.0
2026-04-02,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,169.5,85200.0,14441400000.0,6392887500.0
2026-04-02,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.65,1132200.0,14322330000.0,13737443750.0
2026-04-02,NAB,Ngân hàng TMCP Nam Á,HSX,8350,12.95,1055200.0,13664840000.0,22685905500.0
2026-04-02,TV2,CTCP Tư vấn Xây dựng Điện 2,HSX,2790,38.0,359500.0,13661000000.0,16097597750.0
2026-04-02,PVI,CTCP PVI,HNX,8770,81.2,159500.0,12951400000.0,4413829000.0
2026-04-02,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,16.0,800100.0,12801600000.0,19096425250.0
2026-04-02,KOS,CTCP Kosy,HSX,8630,38.6,309200.0,11935120000.0,15048106500.0
2026-04-02,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,18.55,640100.0,11873855000.0,5305991000.0
2026-04-02,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,60.9,187600.0,11424840000.0,14948458500.0
2026-04-02,BFC,CTCP Phân bón Bình Điền,HSX,1350,57.2,197100.0,11274120000.0,14150434000.0
2026-04-02,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,19.45,577800.0,11238210000.0,4774602750.0
2026-04-02,VDS,CTCP Chứng khoán Rồng Việt,HSX,8780,14.75,757600.0,11174600000.0,9485414250.0
2026-04-02,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,22.8,471500.0,10750200000.0,22869501500.0
2026-04-02,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,22.0,485800.0,10687600000.0,9999195750.0
2026-04-02,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.22,1679200.0,10444624000.0,11467740700.0
2026-04-02,BMI,Tổng CTCP Bảo Minh,HSX,8530,17.45,584700.0,10203015000.0,6872621250.0
2026-04-02,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,HSX,2350,22.65,438200.0,9925230000.0,13461304250.0
2026-04-02,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.75,841300.0,9885275000.0,6296054250.0
2026-04-02,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,13.1,747400.0,9790940000.0,7139067000.0
2026-04-02,YEG,CTCP Tập đoàn Yeah1,HSX,5750,10.0,949300.0,9493000000.0,11071321900.0
2026-04-02,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,54.4,173700.0,9449280000.0,6927218500.0
2026-04-02,VGT,Tập đoàn Dệt may Việt Nam,UPCOM,3760,12.0,764100.0,9169200000.0,8334332000.0
2026-04-02,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,24.3,373800.0,9083340000.0,9638568500.0
2026-04-02,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.8,1509900.0,8757420000.0,2295457000.0
2026-04-02,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.58,3380000.0,8720400000.0,6480416850.0
2026-04-02,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,17.0,508600.0,8646200000.0,8304948500.0
2026-04-02,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.4,1027400.0,8630160000.0,6826690000.0
2026-04-02,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,56.2,151900.0,8536780000.0,10016196500.0
2026-04-02,MSH,CTCP May Sông Hồng,HSX,3760,37.5,224300.0,8411250000.0,8567991250.0
2026-04-02,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,13.75,607600.0,8354500000.0,7736407500.0
2026-04-02,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,32.9,244600.0,8047340000.0,16155582600.0
2026-04-02,TDP,CTCP Thuận Đức,HSX,1350,29.4,270500.0,7952700000.0,9149152500.0
2026-04-02,HNM,CTCP Sữa Hà Nội,UPCOM,3570,8.4,928000.0,7795200000.0,3676815500.0
2026-04-02,FCN,CTCP FECON,HSX,2350,12.9,576000.0,7430400000.0,12992075250.0
2026-04-02,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,38.0,193800.0,7364400000.0,4569757500.0
2026-04-02,CTF,CTCP City Auto,HSX,3350,18.5,385900.0,7139150000.0,5925572250.0
2026-04-02,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,156.1,45700.0,7133770000.0,4226229000.0
2026-04-02,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,14.0,498500.0,6979000000.0,5192896500.0
2026-04-02,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,28.8,237600.0,6842880000.0,8415571000.0
2026-04-02,TCO,CTCP Janus Group,HSX,2770,13.95,473900.0,6610905000.0,5855818000.0
2026-04-02,AAV,CTCP AAV Group,HNX,8630,8.8,740100.0,6512880000.0,8279083500.0
2026-04-02,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.4,569800.0,6495720000.0,2150777500.0
2026-04-02,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,16.25,396100.0,6436625000.0,7986686500.0
2026-04-02,DHC,CTCP Đông Hải Bến Tre,HSX,1730,34.85,184200.0,6419370000.0,9514276750.0
2026-04-02,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.65,429200.0,6287780000.0,5020422750.0
2026-04-02,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,23.0,265600.0,6108800000.0,6929529500.0
